player,action,time_stamp
player2,SpawnPart,0.037585975974988875
player2,SpawnPart,0.09155362312554552
player2,SpawnPart,0.24657955472094029
player1,SpawnPart,0.25585291759998446
player4,SpawnPart,0.3966581394865125
player2,SpawnPart,0.4329090170543643
player3,SpawnPart,0.4493244666064491
player2,TeleportPart,0.4834792251359218
player4,SpawnPart,0.5146180650518271
player1,SpawnPart,0.7312751301165374
player3,SpawnPart,0.7360799498836288
player2,TeleportPart,0.8331230248904544
player1,SpawnPart,1.0154998750626767
player3,TeleportPart,1.142696207873248
player1,SpawnPart,1.2569510822353274
player1,SpawnPart,1.609698875445008
player3,TeleportPart,1.6237449339010528
player2,Assemble,1.67811170284291
player2,TeleportPart,1.876601871300788
player2,Assemble,1.9478265256741756
player2,TeleportPart,1.9753813416002228
player4,SpawnPart,2.0814401009484724
player1,SpawnPart,2.227119837975738
player1,SpawnPart,2.3294616407871356
player2,Assemble,2.480703564314764
player4,SpawnPart,2.538721008482335
player2,SpawnPart,2.5396893894452606
player3,Assemble,2.6494721820905136
player2,SpawnPart,2.652786841382051
player3,SpawnPart,2.944788568295924
player3,SpawnPart,2.9588017480181406
player1,TeleportPart,3.2261720597341452
player3,TeleportPart,3.22948100699922
player3,TeleportPart,3.283798213356721
player2,SpawnPart,3.3761150396790724
player2,SpawnPart,3.486360373030509
player4,SpawnPart,3.5556174110918635
player4,SpawnPart,3.5871129189071413
player1,TeleportPart,3.7457062171111053
player3,Assemble,3.824228546174284
player3,SpawnPart,3.9548185608776247
player1,Assemble,4.075327001941682
player2,TeleportPart,4.108899716261177
player1,TeleportPart,4.2893430917593705
player3,SpawnPart,4.326024209259155
player4,SpawnPart,4.513311263934964
player3,TeleportPart,4.558476583132701
player3,TeleportPart,4.732572059818078
player4,TeleportPart,4.845288770399291
player4,TeleportPart,5.009112848575582
player1,TeleportPart,5.010386596059527
player2,TeleportPart,5.193194192205476
player4,Assemble,5.339135046507339
player4,TeleportPart,5.352806254480701
player3,Assemble,5.359407731111122
player2,Assemble,5.377418286230418
player1,Assemble,5.423743126520515
player2,TeleportPart,5.4278505060110405
player4,Assemble,5.473871753713023
player3,SpawnPart,5.474187077477268
player2,Assemble,5.496982498192842
player4,TeleportPart,5.556231137344732
player3,SpawnPart,5.7532640743834325
player4,Assemble,5.761220834110365
player2,TeleportPart,6.0290614955269355
player3,TeleportPart,6.09236498069651
player2,Assemble,6.214262943756062
player4,TeleportPart,6.24236191835414
player3,TeleportPart,6.440349348056373
player1,TeleportPart,6.628354916648599
player3,Assemble,6.86340069459428
player3,SpawnPart,6.915839342211823
player2,SpawnPart,7.001285958816796
player4,Assemble,7.065859402821899
player1,Assemble,7.0784393744482
player3,SpawnPart,7.09340043336932
player3,TeleportPart,7.139872508285777
player4,TeleportPart,7.151756676202942
player2,SpawnPart,7.311216360359645
player3,TeleportPart,7.383977980854854
player4,Assemble,7.399034401278935
player2,SpawnPart,7.462993702544094
player4,TeleportPart,7.502376191171522
player1,Assemble,7.528903132958412
player2,SpawnPart,7.633378509540471
player2,TeleportPart,7.65167813847668
player4,Assemble,7.922469431214325
player2,TeleportPart,7.9425883192111035
player2,Assemble,8.10659223633385
player3,Assemble,8.334347152554308
player2,TeleportPart,8.361378169605695
player1,TeleportPart,8.484778893867164
player3,SpawnPart,8.514195316535256
player4,SpawnPart,8.657800076479809
player2,Assemble,8.668543555868943
player2,TeleportPart,8.68523607742202
player3,SpawnPart,8.685529834395027
player4,SpawnPart,8.80067117561203
player3,TeleportPart,8.833579565693608
player4,SpawnPart,8.851903577622155
player2,Assemble,8.906752036158279
player3,TeleportPart,9.09327012946261
player3,Assemble,9.117835383047913
player2,SpawnPart,9.172882448845902
player2,SpawnPart,9.45470381944682
player3,SpawnPart,9.505000986902349
player3,SpawnPart,9.531303080135086
player2,SpawnPart,9.586178144082565
player1,Assemble,9.626212549280776
player2,SpawnPart,9.658078173133763
player2,TeleportPart,9.732884142689747
player3,TeleportPart,9.737223024663281
player3,TeleportPart,9.743425640737803
player3,Assemble,9.968055686772695
player3,SpawnPart,10.17059115955018
player1,SpawnPart,10.26816771191471
player2,TeleportPart,10.269032608040336
player4,SpawnPart,10.303869614670852
player3,SpawnPart,10.345133024245353
player3,TeleportPart,10.512592991022872
player3,TeleportPart,10.614899683506735
player2,Assemble,10.674201643230795
player3,Assemble,10.699057337895855
player1,SpawnPart,10.86951911209443
player4,SpawnPart,10.908193147965882
player2,TeleportPart,10.91619479249918
player1,SpawnPart,11.034346683042742
player4,SpawnPart,11.057147001918723
player1,SpawnPart,11.111963461609259
player2,Assemble,11.152179691471972
player2,TeleportPart,11.399123464403697
player4,SpawnPart,11.481759254591147
player4,TeleportPart,11.51972639930947
player2,Assemble,11.657935769448052
player4,TeleportPart,11.682706761087111
player1,SpawnPart,11.81759515199106
player1,SpawnPart,11.925926235156501
player2,SpawnPart,12.076777522760795
player4,Assemble,12.134956773098946
player1,SpawnPart,12.20133657438447
player2,SpawnPart,12.209921274739477
player1,TeleportPart,12.213165572192192
player4,TeleportPart,12.505332205270529
player4,Assemble,12.54354739779152
player2,SpawnPart,12.544870978525598
player4,TeleportPart,12.616913402560069
player1,TeleportPart,12.648858031540339
player2,SpawnPart,12.651869699362408
player1,Assemble,12.67445838728464
player1,TeleportPart,12.831221684318203
player2,TeleportPart,12.85943745199738
player1,TeleportPart,12.916250858526668
player1,Assemble,12.955662225920522
player2,TeleportPart,13.474106662321933
player1,TeleportPart,13.56269187360297
player2,Assemble,13.577496426423442
player4,Assemble,13.61639764116332
player4,TeleportPart,13.686242609084866
player2,TeleportPart,13.725067132160708
player2,Assemble,13.754804591304417
player2,TeleportPart,13.779306391097679
player2,Assemble,13.79330475074371
player1,Assemble,13.821297066182293
player1,Assemble,14.124322731832091
player2,SpawnPart,14.185519667499094
player2,SpawnPart,14.202473872711469
player1,TeleportPart,14.235236599769548
player4,Assemble,14.334250570001068
player1,Assemble,14.71274252019122
player2,SpawnPart,14.739780122861102
player2,SpawnPart,14.865025136112711
player4,TeleportPart,14.91854337796855
player1,Pass,14.96274252019122
player2,TeleportPart,15.040986591332489
player1,SpawnPart,15.15902371867491
player1,SpawnPart,15.350769971856334
player1,SpawnPart,15.357803636799025
player2,TeleportPart,15.443171862034673
player2,Assemble,15.541287068830922
player4,Assemble,15.601696419780545
player4,TeleportPart,15.701190228115278
player1,SpawnPart,15.739725752149605
player2,TeleportPart,15.78051165524798
player2,Assemble,15.856142147043782
player4,Assemble,15.91207317519859
player4,SpawnPart,15.958881080054802
player2,TeleportPart,16.080132238887288
player4,SpawnPart,16.158655848745127
player2,Assemble,16.33406572542106
player4,SpawnPart,16.49705819120553
player4,SpawnPart,16.531098201867987
player4,SpawnPart,16.609896513372192
player4,SpawnPart,16.83031303395793
player4,SpawnPart,16.967253290370845
player4,TeleportPart,17.0137933953854
player4,TeleportPart,17.041988181820724
player2,SpawnPart,17.09948329230385
player4,Assemble,17.51801513970198
player1,SpawnPart,17.527838337648166
player4,TeleportPart,17.630186119752608
player4,Assemble,17.940188520688636
player4,TeleportPart,17.942922303088526
player1,SpawnPart,18.204240506887043
player2,SpawnPart,18.642482520738994
player1,SpawnPart,19.01891111060706
player4,Assemble,19.311439014999998
player4,TeleportPart,19.325727683197048
player2,SpawnPart,19.33205017301227
player4,Assemble,19.48914660354339
player4,TeleportPart,19.559229036693726
player1,TeleportPart,19.739674035675364
player4,Assemble,19.84703635489367
player1,TeleportPart,19.989013240670126
player2,SpawnPart,20.250095529537884
player4,TeleportPart,20.76564567143483
player1,Assemble,20.945701175369727
player1,TeleportPart,21.327841390499238
player2,SpawnPart,21.435997718070983
player1,TeleportPart,22.049778571619164
player1,Assemble,22.234498900818764
player1,TeleportPart,22.257554987536572
player4,Assemble,22.31399097944158
player4,SpawnPart,22.709048633907525
player4,SpawnPart,22.807312179747512
player4,SpawnPart,23.590644144077732
player4,SpawnPart,23.74141094754509
player1,Assemble,23.915072604470144
player4,SpawnPart,23.985463727366476
player4,SpawnPart,24.041458731438922
player4,SpawnPart,24.06147016452135
player4,TeleportPart,24.087902531439788
player4,TeleportPart,24.235314284683326
player2,TeleportPart,24.41388523054591
player4,Assemble,24.647360179468098
player4,TeleportPart,24.657728437240113
